id,year,paper,question_no,question_text,word_limit,marks,topic_hint,source_url
263,2025,IEXP,263,"Bihar Chief Ministers | Kedar Pandey, who led return of Congress majority, but not stability",,,bihar elections;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/bihar-chief-ministers-kedar-pandey-congress-10343554/
264,2025,IEXP,264,Chief Ministers of Bihar | Bhola Paswan Shastri: Bihar’s first SC CM,,,Bihar;Explained Politics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-politics/chief-ministers-of-bihar-bhola-paswan-shastri-bihars-first-sc-cm-10340255/
265,2025,IEXP,265,Chief Ministers of Bihar | Harihar Singh: The CM who resigned before even his Cabinet was allotted portfolios,,,Bihar Assembly elections;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/chief-ministers-of-bihar-harihar-singh-the-cm-who-resigned-before-even-his-cabinet-was-allotted-portfolios-10340710/
266,2025,IEXP,266,"Daroga Prasad Rai: First Bihar CM of Indira faction, who came to power amid churn in state",,,Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/daroga-prasad-rai-first-bihar-cm-indira-faction-10341610/
267,2025,IEXP,267,"Karpoori Thakur, Bihar’s 11th Chief Minister: Two short tenures, long-lasting legacy",,,Explained Politics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-politics/karpoori-thakur-bihar-chief-minister-legacy-10343908/
268,2025,IEXP,268,"PM Modi jibe at RJD ‘lalten’: As tech changes lives, where various parties’ symbols stand",,,bihar elections;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/pm-modi-rjd-lalten-tech-party-symbols-10341508/
269,2025,IEXP,269,"ISRO’s heaviest comms sat launch: All about LVM3, India’s biggest ever launch vehicle",,,Explained Sci-Tech;Express Explained,https://indianexpress.com/article/explained/explained-sci-tech/heaviest-comms-sat-launch-lvm3-india-biggest-launch-vehicle-10340371/
270,2025,IEXP,270,"Explained: ISRO’s record-breaking LVM-3 Mission today, and what it means for India’s future space flights",,,Explained Sci-Tech;Express Explained;Indian Space Research Organisation (ISRO);ISRO,https://indianexpress.com/article/explained/explained-sci-tech/heaviest-satellite-to-be-launched-from-india-10340866/
271,2025,IEXP,271,Why are long throw-ins giving football defenders and lawmakers a headache?,,,Explained Sports;Express Explained,https://indianexpress.com/article/explained/explained-sports/football-long-throw-in-debate-10341588/
272,2025,IEXP,272,"Despite decline in road accidents in states like Gujarat, Haryana, how others, like UP, drove up overall numbers",,,Express Explained;road accidents;road safety,https://indianexpress.com/article/explained/road-accidents-safety-deaths-data-india-trend-up-gujarat-10345098/
273,2025,IEXP,273,AP Venkateswara Temple Stampede: Why stampedes frequently tend to unfold in India,,,Express Explained,https://indianexpress.com/article/explained/ap-venkateswara-temple-stampede-why-frequently-india-10340175/
274,2025,IEXP,274,"Delhi air pollution: Why cloud seeding in winter has a specially low chance of success, according to science",,,air pollution;Explained Climate;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-climate/cloud-seeding-air-pollution-10340086/
275,2025,IEXP,275,"Rise in oil & gas production, inadequate climate finance: How the Global North is derailing climate goals",,,Explained Climate;Express Explained,https://indianexpress.com/article/explained/explained-climate/fossil-fuel-north-climate-goals-10334459/
276,2025,IEXP,276,"Explained: With Halloween around the corner, the many mysterious meanings of black cats",,,Explained Culture;Express Explained;Halloween,https://indianexpress.com/article/explained/explained-culture/halloween-black-cats-mystery-superstitions-good-luck-10336451/
277,2025,IEXP,277,How Donald Trump’s tariffs are hurting the US the most,,,Explained Economics;Express Explained;US economy;US Tariffs,https://indianexpress.com/article/explained/explained-economics/donald-trump-tariffs-hurt-usa-china-10337516/
278,2025,IEXP,278,"Eighth Pay Commission terms of reference approved: What this means, likely impact on salaries, pensions of govt employees",,,Explained Economics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-economics/eighth-pay-commission-impact-salaries-pensions-govt-employees-10335820/
279,2025,IEXP,279,ExplainSpeaking | Piyush Goyal says India will be a $30 trillion economy in 25 years: Decoding the projections,,,Explained Economics;EXPLAINSPEAKING;Express Explained;Express Premium;GDP;Piyush Goyal,https://indianexpress.com/article/explained/explained-economics/explainspeaking-decoding-india-projected-gdp-piyush-goyal-10335946/
280,2025,IEXP,280,What Kerala’s declaration of eradicating extreme poverty really means,,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/kerala-eradicating-extreme-poverty-meaning-10340008/
281,2025,IEXP,281,NHAI simplifies Know Your Vehicle (KYV) process for FASTag users: What has changed?,,,Explained Economics;Express Explained;FASTags,https://indianexpress.com/article/explained/explained-economics/nhai-simplifies-know-your-vehicle-kyv-fastag-faq-10337676/
282,2025,IEXP,282,"Trailing behind China in EV race, how Japan’s carmakers are planning a reboot",,,Express Premium;Japan,https://indianexpress.com/article/explained/explained-economics/trailing-behind-china-in-ev-race-how-japans-carmakers-are-planning-a-reboot-10338862/
283,2025,IEXP,283,Explained Interview | ASEAN summit concludes: What the group means for India,,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/asean-summit-significance-for-india-10335660/
284,2025,IEXP,284,Burevestnik missile: How Russia’s new nuclear powered weapon can change the arms race,,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/burevestnik-missile-russia-10340161/
285,2025,IEXP,285,"3 takeaways from Xi-Trump meeting: Some optics, some substance, and a message to the world",,,Chiense President Xi Jinping;Explained Global;Express Explained;Express Premium;US President Donald Trump;US Tariffs;US-China relations,https://indianexpress.com/article/explained/explained-global/key-takeaways-trump-xi-jinping-meet-rare-earth-tariffs-india-10335679/
286,2025,IEXP,286,"The Battle of Rezang La, and why Ahir community is protesting upcoming Farhan Akhtar film on it",,,Express Explained,https://indianexpress.com/article/explained/explained-history/battle-of-rezang-la-ahir-protest-farhan-akhtar-film-10333872/
287,2025,IEXP,287,Balance evidentiary privilege with procedural needs: What SC held on summons to advocates,,,Explained Law;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-law/sc-guidelines-attorney-client-communication-10337856/
288,2025,IEXP,288,Explained: Supreme Court to determine criteria for seniority in higher judicial services,,,Explained Law;Express Explained,https://indianexpress.com/article/explained/explained-law/supreme-court-criteria-seniority-judicial-services-10333514/
289,2025,IEXP,289,"Bihar Chief Ministers | BP Mandal: Short tenure as CM, outsized legacy for OBC reservations commission",,,bihar chief minister;bihar elections;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/bihar-chief-ministers-bp-mandal-10339546/
290,2025,IEXP,290,Bihar Chief Ministers | Mahamaya Prasad Sinha: The first non-Congress CM,,,bihar elections;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/bihar-chief-ministers-mahamaya-prasad-sinha-10336289/
291,2025,IEXP,291,"Bihar Chief Ministers | Satish Prasad Singh: First OBC CM, but only for 5 days",,,Bihar;bihar chief minister;Bihar election;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/bihar-elections-chief-ministers-satish-prasad-singh-obc-mandal-10338005/
292,2025,IEXP,292,Chief Ministers of Bihar | K B Sahay: the CM under whom Congress lost its first majority,,,Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/bihar-politics-history-cm-k-b-sahay-10334256/
293,2025,IEXP,293,Bihar Assembly election 2025 | Binodanand Jha: the Bihar CM who got ‘Kamrajed’,,,Bihar election;Explained Politics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-politics/binodanand-jha-bihar-cm-kamrajed-10333876/
294,2025,IEXP,294,Why ‘jungle raj’ casts a long shadow over the RJD,,,Bihar Assembly elections;Bihar RJD;Explained Politics;Express Premium;Jungle raj;Lalu Prasad;Lalu Prasad Yadav;Rashtriya Janata Dal,https://indianexpress.com/article/explained/explained-politics/why-jungle-raj-casts-a-long-shadow-over-the-rjd-10336716/
295,2025,IEXP,295,"Recalling the history of Shaniwar Wada, home to Baji Rao I and Mastani",,,Express Explained,https://indianexpress.com/article/explained/history-shaniwar-wada-home-baji-rao-i-mastani-10335843/
296,2025,IEXP,296,March to Dehradun: The state of healthcare in Uttarakhand 25 years after its formation,,,Express Explained;Uttarakhand,https://indianexpress.com/article/explained/march-dehradun-healthcare-uttarakhand-10336366/
297,2025,IEXP,297,"Explained: Evolution of Punjab’s districts, with the possibility of Anandpur Sahib becoming one",,,anandpur sahib;Express Explained;mini punjab,https://indianexpress.com/article/explained/punjab-district-creation-history-anandpur-sahib-10335906/
298,2025,IEXP,298,Google AI model helps unmask cancer cells to the immune system: Lead scientist explains breakthrough,,,Cancer;detect cancer;Express Explained;Express Premium,https://indianexpress.com/article/explained/an-expert-explains-painting-targets-on-cancer-cells-10328578/
299,2025,IEXP,299,How aspiring migrants to foreign countries are getting duped in Tehran,,,Express Explained,https://indianexpress.com/article/explained/aspiring-migrants-duped-10332166/
300,2025,IEXP,300,"Explained: How cloud seeding works, and the idea behind combating air pollution with it",,,cloud seeding;Delhi air pollution;Delhi Pollution;Explained Climate;Express Explained,https://indianexpress.com/article/explained/explained-climate/cloud-seeding-delhi-pollution-impact-factors-10332145/
301,2025,IEXP,301,"Cyclone Montha likely to hit east coast: How do tropical storms occur, and who names them?",,,cyclone;Everyday Climate;Everyday Explainers;Explained Climate;Express Explained,https://indianexpress.com/article/explained/explained-climate/cyclone-montha-details-rains-weather-science-10328241/
302,2025,IEXP,302,"Cyclone Montha landfall: What exactly is a ‘landfall’, how much damage can it cause?",,,Explained Climate;Express Explained,https://indianexpress.com/article/explained/explained-climate/cyclone-montha-landfall-10331744/
303,2025,IEXP,303,"Chhath Puja 2025: As lakhs worship setting sun, understanding the festival, its significance",,,Explained Culture;Express Explained,https://indianexpress.com/article/explained/explained-culture/chhath-puja-what-is-the-festival-its-significance-10329982/
304,2025,IEXP,304,What sets nationwide SIR apart from Bihar’s controversial roll revision,,,Assembly elections;Election Commission;Election Commission of India;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-ec-softens-tone-widens-scope-what-sets-nationwide-sir-apart-from-bihars-controversial-roll-revision-10330570/
305,2025,IEXP,305,"As Amazon fires 14,000 people, is AI already taking away human jobs?",,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/amazon-fires-people-ai-already-taking-jobs-10333523/
306,2025,IEXP,306,Mehli Mistry voted off Tata Trusts: The rise and exit of Ratan Tata’s trusted confidant,,,Explained Economics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-economics/mehli-mistry-voted-off-tata-trusts-who-he-is-profile-10331834/
307,2025,IEXP,307,"Why global financial giants are rushing to buy Indian banks, and what’s at stake",,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/why-financial-giants-buying-indian-banks-blackstone-10328138/
308,2025,IEXP,308,"China This Week | Framework on US-China trade, next five-year plan and GDP numbers",,,China;China economy;Explained Global;Express Explained;US Tariffs,https://indianexpress.com/article/explained/explained-global/china-this-week-trump-xi-gdp-five-year-plan-10330023/
309,2025,IEXP,309,Asia’s youngest nation joins ASEAN: 3 things to know about East Timor,,,ASEAN;East Timor;Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/east-timor-asean-new-member-summit-gdp-10327988/
310,2025,IEXP,310,"Food stamps to stop from November 1: All about SNAP, US aid programme for poor Americans",,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/food-stamps-november-1-poor-americans-10330338/
311,2025,IEXP,311,All about Russia’s ‘unique’ nuclear-powered Burevestnik missile,,,Explained Global;Express Explained;Russia,https://indianexpress.com/article/explained/explained-global/russia-nuclear-powered-burevestnik-missile-10329810/
312,2025,IEXP,312,"Why Kerala High Court held qualifications, and not caste, as basis for appointing priests",,,Explained Law;Express Explained;Kerala,https://indianexpress.com/article/explained/explained-law/kerala-high-court-priest-caste-appointment-secular-10330181/
313,2025,IEXP,313,Why SC held minors can reject property sale made by guardians after attaining majority,,,Explained Law;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-law/sc-minors-property-sale-guardians-majority-10331697/
314,2025,IEXP,314,Chief Ministers of Bihar | Deep Narayan Singh: the man who was CM for only 18 days,,,Bihar;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/bihar-politics-history-cm-deep-narayan-singh-10327972/
315,2025,IEXP,315,"Five landmarks of Bihar politics, from Shri Babu to ‘Sushasan Babu’",,,Explained Politics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-politics/five-landmarks-bihar-politics-congress-jp-lalu-nitish-10328328/
316,2025,IEXP,316,"PM Modi, Amit Shah invoke ‘jungle raj’: How was the term first associated with Bihar",,,Express Explained,https://indianexpress.com/article/explained/explained-politics/modi-jungle-raj-term-bihar-origin-history-10328756/
317,2025,IEXP,317,"Why SC pulled up Maharashtra govt on afforestation, with low survival of new trees",,,Express Explained;Mumbai,https://indianexpress.com/article/explained/low-afforestation-survival-mumbai-sc-bmc-10332248/
318,2025,IEXP,318,"Explained: How MGNREGS scheme could soon resume in West Bengal, and why it was paused",,,Express Explained;MGNREGS;PMAY;supreme court;West Bengal,https://indianexpress.com/article/explained/mgnregs-scheme-west-bengal-resume-funds-10331786/
319,2025,IEXP,319,"Mission for Aatmanirbharta in Pulses: How it aims to increase pulses production, why",,,Express Explained,https://indianexpress.com/article/explained/mission-for-aatmanirbharta-in-pulses-what-why-10329853/
320,2025,IEXP,320,How Odisha become a model state in handling cyclones,,,Express Explained,https://indianexpress.com/article/explained/odisha-cyclones-10332253/
321,2025,IEXP,321,"Row over PM-SHRI in Kerala: What is the school education scheme, why some states have opposed it",,,Express Explained,https://indianexpress.com/article/explained/pm-shri-kerala-what-is-the-scheme-states-oppose-10327938/
322,2025,IEXP,322,Special Intensive Revision: Step-by-step guide to keeping your name on the electoral roll,,,Express Explained;Express Premium,https://indianexpress.com/article/explained/special-intensive-revision-10332008/
323,2025,IEXP,323,"Citing disruptions to level playing field, why Election Commission has directed parties to label AI content",,,Express Explained,https://indianexpress.com/article/explained/election-commission-ai-content-10326223/
324,2025,IEXP,324,Bhai Dooj: How is this festival different from Rakshabandhan,,,Explained Culture;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-culture/how-is-bhai-dooj-different-from-rakshabandhan-10322881/
325,2025,IEXP,325,The consumption problem: Chinese Communist Party’s annual meet amid sub-5% growth,,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/consumption-problem-chinese-communist-party-annual-meet-10321154/
326,2025,IEXP,326,"New Western sanctions: Curbs tighten tap, leave India with headroom to taper off Russia crude",,,Explained Economics;Express Explained;Express Premium;Reliance Industries Limited,https://indianexpress.com/article/explained/explained-economics/curbs-tighten-tap-leave-india-with-headroom-to-taper-off-russia-crude-10323380/
327,2025,IEXP,327,Is gold’s frenzied rally finally winding down?,,,Explained Economics;Express Explained;Express Premium;gold price,https://indianexpress.com/article/explained/explained-economics/gold-prices-rally-winding-down-reasons-10322425/
328,2025,IEXP,328,"On countries becoming more debt-ridden, and why that has far-reaching consequences",,,Explained Economics;Express Explained;Fiscal deficit;Public Debt Management,https://indianexpress.com/article/explained/explained-economics/public-debt-gdp-deficit-meaning-rise-impact-10323853/
329,2025,IEXP,329,Why Trump ditching Canada trade talks over an ad campaign should be a warning for any ad hoc US deal,,,Explained Economics;Express Explained;US President Donald Trump;US Tariffs,https://indianexpress.com/article/explained/explained-economics/trump-canada-trade-us-10326226/
330,2025,IEXP,330,"Explained: Threat of US secondary sanctions, which could make Indian refiners pivot away from Russian oil",,,crude oil;Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/us-secondary-sanctions-oil-india-russia-impact-10327514/
331,2025,IEXP,331,Can US sanctions on 2 Russian oil cos hurt Moscow?,,,Explained Global;Express Explained;Russia Ukraine;Vladamir Putin,https://indianexpress.com/article/explained/explained-global/can-us-sanctions-on-2-russian-oil-cos-hurt-moscow-10322647/
332,2025,IEXP,332,Corruption to factions: Reasons behind the unprecedented purges of China’s officials,,,China;Chinese politics;Explained Global;Express Explained;Xi Jinping,https://indianexpress.com/article/explained/explained-global/china-plenum-purge-officials-pla-xi-reasons-corruption-10323013/
333,2025,IEXP,333,"Explained Interview | How China’s latest GDP data show economy’s resilience, alongside deeper concerns",,,Explained Global;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-global/interview-china-new-gdp-us-tariff-impact-10322227/
334,2025,IEXP,334,Can the ASEAN summit in Malaysia deliver regional peace?,,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/malaysia-asean-summit-10326745/
335,2025,IEXP,335,How US government shutdown could impact the return of bird flu infections,,,bird flu;Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/us-government-shutdown-impact-bird-flu-10324952/
336,2025,IEXP,336,"Story of Rani Chennamma, Kittur queen who stood up to the British",,,Express Explained,https://indianexpress.com/article/explained/explained-history/rani-chennamma-kittur-10324770/
337,2025,IEXP,337,The other massive pendency in Indian courts: Why it can take years to obtain ‘execution petitions’,,,Explained Law;Express Explained;indian judiciary,https://indianexpress.com/article/explained/explained-law/pendency-courts-execution-petitions-supreme-court-data-10324597/
338,2025,IEXP,338,"PM Modi invokes Karpoori Thakur in Bihar: Why the former CM matters today, explained in 3 points",,,Bihar;bihar elections;Explained Politics;Express Explained,https://indianexpress.com/article/explained/explained-politics/karpoori-thakur-bihar-elections-significance-modi-10324260/
339,2025,IEXP,339,The politics of makhananomics: Behind government’s push to boost Bihar’s makhana industry,,,Bihar;Explained Politics;Express Explained;Narendra Modi,https://indianexpress.com/article/explained/explained-politics/politics-makhananomics-makhana-industry-bihar-10324343/
340,2025,IEXP,340,"Shri Krishna Sinha: the maker of modern Bihar, state’s first CM",,,Bihar;Explained Politics;Express Explained;Express Premium;S K Sinha,https://indianexpress.com/article/explained/explained-politics/shree-krishna-sinha-the-maker-of-modern-bihar-states-first-cm-10326759/
341,2025,IEXP,341,Why political dynasties are here to stay,,,dynasty politics;Explained Politics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-politics/why-political-dynasties-are-here-to-stay-10325386/
342,2025,IEXP,342,Why cloud seeding experiments planned over Delhi during post-monsoon season may not work,,,Explained Sci-Tech;Express Explained,https://indianexpress.com/article/explained/explained-sci-tech/cloud-seeding-delhi-10326405/
343,2025,IEXP,343,"As India looks to mandate AI content labelling, examining the growing menace of deepfakes",,,artificial intelligence;Explained Sci-Tech;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-sci-tech/india-ai-content-social-media-labelling-deepfakes-10322107/
344,2025,IEXP,344,How widespread is cheating in modern chess?,,,chess;Explained Sports;Express Explained,https://indianexpress.com/article/explained/explained-sports/cheating-in-modern-chess-10322741/
345,2025,IEXP,345,"How US, EU sanctions on Russian oil could impact India’s imports",,,crude oil;Express Explained;Russia,https://indianexpress.com/article/explained/india-against-unilateral-sanctions-but-likely-to-limit-russian-oil-imports-10323409/
346,2025,IEXP,346,"How will NHAI’s Network Survey Vehicles scour 20,000 km of highways for defects?",,,Express Explained;Express Premium,https://indianexpress.com/article/explained/nhai-network-survey-vehicles-10324365/
347,2025,IEXP,347,Rampur and Mudhol Hound dog breeds to be inducted by BSF: Everything you need to know,,,Express Explained;Express Premium,https://indianexpress.com/article/explained/rampur-mudhol-hound-breeds-bsf-10326124/
348,2025,IEXP,348,Why has Iceland recorded its first sighting of mosquitoes now?,,,Explained Climate;Express Explained,https://indianexpress.com/article/explained/explained-climate/iceland-mosquitoes-10321030/
349,2025,IEXP,349,"After First Brands & Tricolor blow-ups, Jamie Dimon warns of ‘more cockroaches’: Could these portend worsening credit stress in the US?",,,Bank of America;Explained Economics;Express Explained;Express Premium;JP Morgan;US stocks;Wall Street,https://indianexpress.com/article/explained/explained-economics/first-brands-tricolor-wall-street-us-stocks-impact-10318275/
350,2025,IEXP,350,Explained: The Modi government’s post-Diwali farm challenge,,,Explained Economics;Express Explained;Express Premium;Soyabean,https://indianexpress.com/article/explained/explained-economics/post-diwali-farm-sector-challenge-inflation-10316639/
351,2025,IEXP,351,Explained: The private sector (lack of) investment problem,,,Explained Economics;Express Explained;Express Premium;GST rates;India GDP growth;Indian economy;private sector,https://indianexpress.com/article/explained/explained-economics/the-private-sector-problem-10316790/
352,2025,IEXP,352,US-Australia deal to combat Chinese rare earths monopoly: 5 things to know,,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/us-australia-rare-earths-deal-china-5-things-10319260/
353,2025,IEXP,353,Withdrawals are draining employees’ retirement corpus: What EPFO numbers reveal,,,EPFO;Explained Economics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-economics/withdrawals-retirement-corpus-epfo-numbers-10321199/
354,2025,IEXP,354,"China This Week: Scott Bessent-He Lifeng meeting, and expulsion of top Chinese military leaders",,,China;Explained Global;Express Explained;People's Liberation Army;US China relations,https://indianexpress.com/article/explained/explained-global/china-this-week-scott-bessent-he-lifeng-pla-ashley-tellis-10316376/
355,2025,IEXP,355,"Israel launches ‘series of strikes’ into Gaza: Why, what’s happening with ceasefire plan",,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/israel-strikes-gaza-why-ceasefire-plan-10316680/
356,2025,IEXP,356,"No Kings protests: Amid tariff turmoil, what pain points are emerging in US economy, why things could get worse",,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-global/no-kings-protests-tariff-us-economy-trump-10315949/
357,2025,IEXP,357,"As Prince Andrew gives up royal titles, recalling his links to Jeffrey Epstein and fall from grace",,,Britain royal family;Explained Global;Express Explained;Jeffrey Epstein;Prince Andrew,https://indianexpress.com/article/explained/explained-global/prince-andrew-jeffrey-epstein-giuffre-book-allegations-10316557/
358,2025,IEXP,358,"All about Sanae Takaichi, ultranationalist Abe protégé, now Japan’s first woman PM",,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/sanae-takaichi-japan-pm-10318753/
359,2025,IEXP,359,"Trump trains guns on Venezuela: Why now, options before Maduro",,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/trump-trains-guns-on-venezuela-why-options-maduro-10319285/
360,2025,IEXP,360,Why Louvre’s rich history is a problem for its security,,,Explained Global;Express Explained,https://indianexpress.com/article/explained/explained-global/why-louvre-rich-history-is-a-problem-for-security-10320980/
361,2025,IEXP,361,Can match-fixing in cricket be legally considered ‘cheating’? Here’s why the issue is before Supreme Court,,,BCCI;Cricket;Cricket match fixing;Explained Law;Express Explained;Express Premium;supreme court,https://indianexpress.com/article/explained/explained-law/match-fixing-crime-cricket-bcci-supreme-court-10315764/
362,2025,IEXP,362,"SC asks Centre, CBI, Haryana to respond in a ‘digital arrests’ case: the problem, what courts have said earlier",,,Express Explained,https://indianexpress.com/article/explained/explained-law/sc-digital-arrest-case-the-problem-10317468/
363,2025,IEXP,363,An AWS outage took down nearly the entire Internet. What caused it?,,,Explained Sci-Tech;Express Explained,https://indianexpress.com/article/explained/explained-sci-tech/aws-amazon-web-services-internet-outage-10318379/
364,2025,IEXP,364,Here is why eye injuries are rising among pickleball players,,,Explained Sci-Tech;Express Explained,https://indianexpress.com/article/explained/explained-sci-tech/eye-injuries-pickleball-players-10314527/
365,2025,IEXP,365,"Green crackers are cleaner, not clean: Here’s the science behind the sparkle",,,Explained Sci-Tech;Express Explained;Green crackers,https://indianexpress.com/article/explained/explained-sci-tech/green-crackers-iit-bombay-expert-explains-science-10316151/
366,2025,IEXP,366,"As OpenAI launches Atlas, why AI firms are betting big on web browsers",,,Explained Sci-Tech;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-sci-tech/openai-atlas-ai-firms-web-browsers-10320368/
367,2025,IEXP,367,"As foreign universities set up campuses in India, here’s what students should know",,,Express Explained;study abroad;united kingdom,https://indianexpress.com/article/explained/foreign-universities-uk-campus-students-impact-10318673/
368,2025,IEXP,368,"Defence, regional partnerships: Why the India-Egypt relationship matters to New Delhi",,,Egypt;Express Explained;President Abdel Fattah al-Sisi,https://indianexpress.com/article/explained/india-egypt-relationship-10321024/
369,2025,IEXP,369,Protecting families from losing homes due to loan defaults: What is the Kerala Single Dwelling Place Protection Bill?,,,Express Explained,https://indianexpress.com/article/explained/kerala-single-dwelling-place-protection-bill-10319038/
370,2025,IEXP,370,"Louvre loot and scoot: All about the Yamaha TMax, the getaway vehicles the thieves used",,,Express Explained,https://indianexpress.com/article/explained/louvre-heist-yamaha-tmax-getaway-vehicle-10318597/
371,2025,IEXP,371,Explained: Saranda’s forests and the case for a ‘sanctuary’ before Supreme Court,,,Express Explained;Express Premium,https://indianexpress.com/article/explained/saranda-forests-sanctuary-supreme-court-10318867/
372,2025,IEXP,372,"Uttarakhand proposes amendments to UCC: What could change, why",,,Express Explained,https://indianexpress.com/article/explained/uttarakhand-proposes-amendments-to-ucc-what-why-10317564/
373,2025,IEXP,373,Explained: The 3 components that matter for India-US trade talks,,,crude oil prices;Explained Economics;Express Explained;Oil prices,https://indianexpress.com/article/explained/backchannels-firm-line-oil-prices-behind-return-to-india-us-talks-table-10313496/
374,2025,IEXP,374,"Belgian court approves Mehul Choksi extradition: 5 things to know about PNB scam, cases against diamond trader",,,Express Explained;Mehul Choksi;PNB scam,https://indianexpress.com/article/explained/belgian-court-mehul-choksi-extradition-5-things-pnb-scam-10314247/
375,2025,IEXP,375,"Explained: What the delayed elephant census says about India’s 22,446 jumbos and their future",,,elephant;Express Explained,https://indianexpress.com/article/explained/beyond-numbers-challenges-elephant-conservation-10310445/
376,2025,IEXP,376,Shifting govt offices from Srinagar to Jammu for winters: Why unique ‘Darbar Move’ tradition is now back in J&K,,,Express Explained,https://indianexpress.com/article/explained/darbar-move-10314522/
377,2025,IEXP,377,CO2 levels at an unprecedented high: Why this matters,,,air pollution;carbon dioxide;carbon dioxide emissions;Urban air pollution,https://indianexpress.com/article/explained/explained-climate/explained-rising-co2-levels-10313591/
378,2025,IEXP,378,‘Failure to meet climate targets does not make multilateral processes irrelevant’: Why COP matters,,,Explained Climate;Express Explained;Paris Agreement;UN Framework Convention on Climate Change (UNFCCC),https://indianexpress.com/article/explained/explained-climate/failure-meet-climate-targets-cop-10311061/
379,2025,IEXP,379,What led to the unprecedented increase in CO2 concentrations in 2023-2024,,,Explained Climate;Express Explained,https://indianexpress.com/article/explained/explained-climate/increase-co2-concentrations-10312481/
380,2025,IEXP,380,"The enduring impact of MTV, and why it’s shutting down",,,Explained Culture;Express Explained;MTV India,https://indianexpress.com/article/explained/explained-culture/enduring-mtv-why-shutting-down-10310780/
381,2025,IEXP,381,Harry Potter reboot: How JK Rowling’s continued anti-trans activism spurred boycott call,,,Explained Culture;Express Explained;J K Rowling;LGBTQ;transgender,https://indianexpress.com/article/explained/explained-culture/harry-potter-reboot-jk-rowling-anti-trans-activism-boycott-10311065/
382,2025,IEXP,382,Holding chaos together by a comma: Understanding Nobel laureate László Krasznahorkai through his first novel,,,Explained Culture;Express Explained,https://indianexpress.com/article/explained/explained-culture/holding-chaos-together-by-a-comma-understanding-nobel-laureate-laszlo-krasznahorkai-through-his-first-novel-10314555/
383,2025,IEXP,383,"Explained: In a year of mass deportations, what India’s new Overseas Mobility Bill seeks to change",,,Immigration;Ministry of External Affairs,https://indianexpress.com/article/explained/explained-draft-bill-for-safe-migration-of-indians-amid-global-curbs-on-immigration-10313540/
384,2025,IEXP,384,Adani bid for Sahara assets: Recalling the journey of the beleaguered empire,,,Explained Economics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-economics/adani-bid-sahara-assets-recall-10310181/
385,2025,IEXP,385,On the loss of Europe’s competitive edge,,,Explained Economics;Express Explained;Express Premium,https://indianexpress.com/article/explained/explained-economics/gdp-loss-of-europe-competitive-industrial-edge-10312097/
386,2025,IEXP,386,Gold ETF inflows surge over six-fold: What is driving investor interest?,,,Explained Economics;Express Explained,https://indianexpress.com/article/explained/explained-economics/gold-etf-inflows-surge-investor-10313872/
