id,year,paper,question_no,question_text,word_limit,marks,topic_hint,source_url
96,2025,Indian Express - Lifestyle,96,"Nayanthara swears by her ‘South Indian heritage’ for glowing skin, says ‘seasonal food is best for your health and hair’",,,A post shared by N A Y A N T H A R A (@nayanthara),https://indianexpress.com/article/lifestyle/health/nayanthara-swears-by-her-south-indian-heritage-for-glowing-skin-says-seasonal-food-is-best-for-your-health-and-hair-10375333/
97,2025,Indian Express - Lifestyle,97,"Tejasswi Prakash on being ‘borderline insomniac’, struggling to sleep: ‘So many nights in a week that I don’t’",,,health risk;insomnia;Lack of sleep;less sleep;Sleep 101;Tejasswi Prakash,https://indianexpress.com/article/lifestyle/health/tejasswi-prakash-borderline-insomniac-struggling-sleep-many-nights-risks-expert-10374207/
98,2025,Indian Express - Lifestyle,98,Here’s why some sportspersons chew gum on the field,,,A post shared by G.Kaur | Fitness & Lifestyle (@_gurjit.sidhu_),https://indianexpress.com/article/lifestyle/health/why-sportspersons-chew-gum-on-the-field-10369578/
99,2025,Indian Express - Lifestyle,99,"How polar bears, unknowingly, act as generous food distributors of the Arctic",,,Arctic;Polar Bear,https://indianexpress.com/article/lifestyle/pets-animals/how-polar-bears-unknowingly-act-as-generous-food-distributors-of-the-arctic-10381833/
100,2025,Indian Express - Lifestyle,100,Six migratory birds to look for in India this winter,,,birds,https://indianexpress.com/article/lifestyle/pets-animals/six-migratory-birds-to-look-for-in-india-this-winter-10370664/
1,2025,Indian Express - Lifestyle,1,From Mechuka to Deoria Tal: 6 offbeat places for winter camping in the Himalayas,,,Himalayas,https://indianexpress.com/article/lifestyle/destination-of-the-week/from-mechuka-to-deoria-tal-6-offbeat-places-for-winter-camping-in-the-himalayas-10386971/
2,2025,Indian Express - Lifestyle,2,Dakota Fanning reveals why Tom Cruise sends her a pair of shoes for birthday: ‘He kept that tradition going for 20 years’,,,dakota fanning;shoes;Tom Cruise,https://indianexpress.com/article/lifestyle/fashion/dakota-fanning-reveals-why-tom-cruise-sends-her-a-pair-of-shoes-10381926/
3,2025,Indian Express - Lifestyle,3,The internet can’t stop talking about Samantha Ruth Prabhu’s wedding ring — and we get why,,,engagement;engagement ring;ring,https://indianexpress.com/article/lifestyle/fashion/the-internet-cant-stop-talking-about-samantha-ruth-prabhus-wedding-ring-10397879/
4,2025,Indian Express - Lifestyle,4,From kajal to rings: All about the elements of solah shringaar,,,fashion,https://indianexpress.com/article/lifestyle/fashion/these-solah-shringaar-elements-represent-blessings-for-prosperity-fertility-love-protection-and-happiness-10378636/
5,2025,Indian Express - Lifestyle,5,"Gen Z, try and steer clear of performative partners — they promise nothing but confusion and heartbreak",,,dating;relationships;What is the vibe,https://indianexpress.com/article/lifestyle/feelings/gen-z-performative-male-partners-confusion-heartbreak-10384605/
6,2025,Indian Express - Lifestyle,6,‘That’s why they ultimately got separated’: Veteran journalist recalls why Rajesh Khanna didn’t want Dimple Kapadia to work after marriage; psychologist on how such restrictions impact marital health,,,Dimple Kapadia;Dimple Kapadia throwback;marital relationships;marriages;Rajesh Khanna;Rajesh Khanna throwback;relationship,https://indianexpress.com/article/lifestyle/feelings/rajesh-khanna-dimple-kapadia-work-marriage-psychologist-restrictions-impact-10251368/
7,2025,Indian Express - Lifestyle,7,Sargun Mehta is not a fan of those who casually make fun of their partners: ‘Bhootni lag rahi hai…’; how public teasing may be a deal breaker,,,A post shared by Pinkvilla Telly (@pinkvillatelly),https://indianexpress.com/article/lifestyle/feelings/sargun-mehta-casually-fun-partners-joke-expert-10331853/
8,2025,Indian Express - Lifestyle,8,Sonu Sood shares views on why so many couples are drifting apart: ‘A different member has come into your life…’,,,relationships;sonu Sood,https://indianexpress.com/article/lifestyle/feelings/sonu-sood-couples-drifting-apart-less-time-family-expert-9781586/
9,2025,Indian Express - Lifestyle,9,Saina Nehwal shares a glimpse of mother Usha working out in salwar kameez: ‘Coach No. 1 — Mummy!’,,,A post shared by SAINA NEHWAL (@nehwalsaina),https://indianexpress.com/article/lifestyle/fitness/saina-nehwal-mummy-usha-salwar-kameez-workout-surya-namaskar-coach-expert-10386598/
10,2025,Indian Express - Lifestyle,10,"When Hrithik Roshan opened up about longevity, injury struggles: ‘One set would be for four minutes’",,,celeb fitness;Fitness;Hrithik Roshan;injuries;injury;physical fitness,https://indianexpress.com/article/lifestyle/fitness/when-hrithik-roshan-longevity-injury-struggles-one-set-four-minutes-slow-weights-expert-10374003/
11,2025,Indian Express - Lifestyle,11,Kalki Koechlin gives a detailed peek into her diet: ‘Dinner is…’,,,diet;dinner;healthy;Kalki Koechlin,https://indianexpress.com/article/lifestyle/food-wine/kalki-koechlin-diet-dinner-light-salads-expert-9965967/
12,2025,Indian Express - Lifestyle,12,‘Problem isn’t just…it’s the chain reaction it starts’: Nutrition experts decode the second meal effect and how it could affect blood sugar levels,,,Eat healthy;energy;foods;health foods;health risk;healthy diets;healthy eating;meal;meals,https://indianexpress.com/article/lifestyle/food-wine/single-meal-effect-chain-reaction-nutrition-blood-sugar-levels-insulin-experts-10385251/
13,2025,Indian Express - Lifestyle,13,"Upasana Konidela opens up about being a ‘chubby kid’, an ’emotional eater’: ‘I like all that fattening stuff’",,,cravings;eating habits;emotional;health risk;metabolism;mood;weight gain,https://indianexpress.com/article/lifestyle/food-wine/upasana-konidela-emotional-eater-control-urge-upset-sweets-ramcharan-wife-expert-10182192/
14,2025,Indian Express - Lifestyle,14,Find out what happens when women in their 40s have creatine for 8 weeks,,,Fitness;health risk;muscle;physical fitness;protein;Proteins;womens health,https://indianexpress.com/article/lifestyle/food-wine/what-happens-women-creatine-40s-8-weeks-expert-10388775/
15,2025,Indian Express - Lifestyle,15,"‘It may sound a little odd, but let me explain’: AIIMS doctor on why drinking more chai in winter may worsen joint stiffness",,,A post shared by 𝘿𝙧 𝘿𝙪𝙨𝙝𝙮𝙖𝙣𝙩 𝘾𝙝𝙤𝙪𝙝𝙖𝙣 𝙊𝙧𝙩𝙝𝙤𝙥𝙚𝙙𝙞𝙘 & 𝙎𝙥𝙤𝙧𝙩𝙨 𝙄𝙣𝙟𝙪𝙧𝙮 𝙎𝙪𝙧𝙜𝙚𝙤𝙣 (@drdushyantortho),https://indianexpress.com/article/lifestyle/health/aiims-doctor-drinking-chai-coffee-winter-worsen-joint-stiffness-10385300/
16,2025,Indian Express - Lifestyle,16,‘What your lungs really prefer is…’: Why pulmonologist cautions against overusing air purifiers at home,,,air pollution;Air Quality;AQI;Delhi air quality;health risk;indoor air pollution,https://indianexpress.com/article/lifestyle/health/clean-air-healthy-moisture-levels-why-pulmonologist-cautions-against-overusing-air-purifiers-homes-expert-10387175/
17,2025,Indian Express - Lifestyle,17,‘We removed 22% of the liver’: Dipika Kakar on being shocked by cancer diagnosis despite a clean and healthy lifestyle; oncologist decodes possible hidden causes,,,Cancer;Dipika Kakar;liver;liver cancer;Oncologists,https://indianexpress.com/article/lifestyle/health/dipika-kakar-liver-cancer-diagnosis-clean-healthy-lifestyle-oncologist-10395503/
18,2025,Indian Express - Lifestyle,18,Orthopedic claims B12 tablet gives ‘false positive results’ compared to injection; internal medicine expert says ‘not necessarily true’,,,health risk;Vitamin;Vitamin B12,https://indianexpress.com/article/lifestyle/health/orthopedic-b12-tablet-false-positive-results-injection-expert-10383379/
19,2025,Indian Express - Lifestyle,19,"Sayani Gupta claims air pollution, rising AQI in Mumbai has affected her voice, sinuses; advocates for right to breathe: ‘It is dire’",,,A post shared by Sayani G (@sayanigupta),https://indianexpress.com/article/lifestyle/health/sayani-gupta-air-pollution-rising-aqi-levels-mumbai-voice-sinus-right-to-breathe-expert-10395614/
20,2025,Indian Express - Lifestyle,20,"‘No matter how much water I drink, I remain thirsty, even when my stomach is almost full. What could this potentially be?’",,,diabetes;urine test,https://indianexpress.com/article/lifestyle/health/water-drink-remain-thirsty-stomach-almost-full-what-could-potentially-be-10374389/
21,2025,Indian Express - Lifestyle,21,‘Jab main Mumbai mein hoti hoon tab meri mom-in-law mujhe champi deti hai’: Sonakshi Sinha shares her haircare routine,,,Sonakshi Sinha,https://indianexpress.com/article/lifestyle/jab-main-mumbai-mein-hoti-hoon-tab-meri-mom-in-law-mujhe-champi-deti-hai-sonakshi-sinha-shares-her-haircare-routine-10138360/
22,2025,Indian Express - Lifestyle,22,"Mira Kapoor praises husband Shahid’s ‘discipline’, says he wakes up ‘before sunrise’: ‘If he has gone to Delhi…’",,,emotional;mira kapoor;partners;relationship;romantic relationships;Shahid Kapoor,https://indianexpress.com/article/lifestyle/mira-kapoor-husband-shahid-kapoor-discipline-wakes-up-before-sunrise-spending-time-children-listen-family-expert-10392496/
23,2025,Indian Express - Lifestyle,23,"Red panda, guinea pigs, and other animals with totally misleading names",,,animals,https://indianexpress.com/article/lifestyle/pets-animals/red-panda-guinea-pigs-other-animals-with-misleading-names-10385143/
24,2025,Indian Express - Lifestyle,24,This species invades other colonies by making the community kill their ‘mother’,,,animal,https://indianexpress.com/article/lifestyle/pets-animals/this-species-invades-other-colonies-by-making-the-community-kill-their-mother-10394671/
25,2025,Indian Express - Lifestyle,25,"‘Instagram is the polished side of me, LinkedIn is the serious one’: How the pressure maintaining multiple identities is draining Gen Z",,,digital era;Gen Z;Identity;mental health;Social media;What is the vibe,https://indianexpress.com/article/lifestyle/pressure-constantly-online-maintaining-multiple-identities-draining-gen-z-10388832/
26,2025,Indian Express - Lifestyle,26,Sara Ali Khan reflects on her bond with mother Amrita Singh: ‘I don’t have any comfort zone’,,,Amrita Singh;biological mother;Bond;Mother;mother and child;Sara Ali Khan,https://indianexpress.com/article/lifestyle/sara-ali-khan-bond-mother-amrita-singh-go-home-hug-her-every-day-comfort-zone-expert-9970507/
27,2025,Indian Express - Lifestyle,27,‘Sleep with onions on your feet’: Viral ‘detox hack’ claims to cleanse your body and boost gut health overnight; experts weighs in,,,A post shared by 𝗠𝗿. 𝗛𝗶𝗴𝗵 𝗟𝗲𝘃𝗲𝗹 (@mr.highlevel_),https://indianexpress.com/article/lifestyle/sleep-onions-feet-viral-detox-hack-cleanse-body-boost-gut-health-expert-10292941/
28,2025,Indian Express - Lifestyle,28,"Sunny Leone opens up about her journey, diet, and new venture: ‘Yes, I’ve definitely tried the menu!’",,,A post shared by Sunny Leone (@sunnyleone),https://indianexpress.com/article/lifestyle/sunny-leone-on-journey-diet-new-venture-yes-i-have-definitely-tried-menu-10383401/
29,2025,Indian Express - Lifestyle,29,Cristiano Ronaldo’s most expensive purchase yet is…,,,cristiano ronaldo;Ronaldo,https://indianexpress.com/article/lifestyle/cristiano-ronaldo-most-expensive-purchase-a-75-million-dollar-private-jet-10365281/
30,2025,Indian Express - Lifestyle,30,Escape the pollution by travelling to these 5 cities with AQI under 30,,,AQI,https://indianexpress.com/article/lifestyle/destination-of-the-week/escape-the-pollution-by-travelling-to-these-5-cities-with-aqi-under-30-10382002/
31,2025,Indian Express - Lifestyle,31,New Bharat Gaurav trains to roll out in 2026: Here’s the complete list of places they will cover in Gujarat and Rajasthan,,,trains,https://indianexpress.com/article/lifestyle/destination-of-the-week/new-bharat-gaurav-trains-semi-luxury-irctc-january-2026-launch-gujarat-rajasthan-circuit-destinations-ticket-package-details-10394016/
32,2025,Indian Express - Lifestyle,32,Samantha Ruth Prabhu stuns as a red bride in traditional jewellery as she ties the knot with Raj Nidimoru,,,Raj Nidimoru;Samantha Prabhu;Samantha Ruth Prabhu,https://indianexpress.com/article/lifestyle/fashion/samantha-ruth-prabhu-raj-nidimoru-wedding-intimate-wedding-10395698/
33,2025,Indian Express - Lifestyle,33,‘Love is difficult’: Manoj Bajpayee shares relationship advice based on 15 years of marriage,,,love marriage;relationship,https://indianexpress.com/article/lifestyle/feelings/the-family-man-manoj-bajpayee-relationship-advice-newly-weds-marriage-10384598/
34,2025,Indian Express - Lifestyle,34,"Why I deleted photographs of my exes, and why you should too",,,dating;Feelings;photographs;relationship,https://indianexpress.com/article/lifestyle/feelings/why-i-deleted-photographs-of-my-exes-and-why-you-should-too-10394151/
35,2025,Indian Express - Lifestyle,35,"A single 1-hour walk, stroll for 30-minutes, or two 15-minute walks in a day: Which works better?",,,exercises;health benefits;health risk;sedentary lifestyle;walking,https://indianexpress.com/article/lifestyle/fitness/single-60-minute-shorter-30-minute-two-15-minute-walking-fitness-benefits-experts-10384948/
36,2025,Indian Express - Lifestyle,36,‘Note to self…discipline will set you free’: Susanne Khan nails box jump exercise after 4 months,,,celebrity fitness;Fitness;Sussanne Khan,https://indianexpress.com/article/lifestyle/fitness/susanne-khan-nails-box-jump-exercise-after-4-months-10353031/
37,2025,Indian Express - Lifestyle,37,Gastroenterologist recommends 3 gut-friendly cheese options,,,cheese;Gut Health,https://indianexpress.com/article/lifestyle/food-wine/gastro-cheese-support-gut-health-10240934/
38,2025,Indian Express - Lifestyle,38,"All that Man vs Wild star Bear Grylls eats in a day: ‘I like to keep it simple, natural, and farmer-led’",,,eating;Man Vs Wild,https://indianexpress.com/article/lifestyle/food-wine/heres-everything-man-vs-wild-star-bear-grylls-eats-in-a-day-10368615/
39,2025,Indian Express - Lifestyle,39,"Low iron levels don’t always require supplements, say experts: ‘Simply adding more…’",,,Gut Health;health risk;vegetables,https://indianexpress.com/article/lifestyle/food-wine/low-iron-does-not-mean-more-iron-diet-supplements-experts-10389481/
40,2025,Indian Express - Lifestyle,40,"Raghav Chadha recalls his first meeting with Parineeti Chopra’s parents in Ambala: ‘Supposed to be 30-40 minutes, ended up…’",,,Ambala;Anxiety;meeting;parents;Parineeti Chopra;Raghav Chadha,https://indianexpress.com/article/lifestyle/food-wine/raghav-chadha-first-meeting-parineeti-chopra-parents-ambala-30-40-minutes-four-hours-expert-10384613/
41,2025,Indian Express - Lifestyle,41,This is what happens when you ‘chew’ water,,,drinking water;Gut Health;health benefits,https://indianexpress.com/article/lifestyle/food-wine/what-is-chewing-water-digestion-gut-health-risks-experts-10372333/
42,2025,Indian Express - Lifestyle,42,"When Aditi Rao Hydari spoke about her diet, workouts, and favourite snack: ‘Should have my last meal at 6.30-7 pm’",,,Aditi Rao Hydari;breakfast;digestive disorders;dinner;health benefits,https://indianexpress.com/article/lifestyle/food-wine/when-aditi-rao-hydari-diet-workouts-favourite-snack-last-meal-6-30-7pm-struggle-benefits-expert-10335397/
43,2025,Indian Express - Lifestyle,43,‘I begged them to save me’: Anupam Kher recalls his frightening marijuana and bhaang experience; how it disrupts perception and triggers fear in users,,,Anupam Kher;marijuana,https://indianexpress.com/article/lifestyle/health/anupam-kher-frightening-marijuana-experience-triggers-fear-10395747/
44,2025,Indian Express - Lifestyle,44,First human bird-flu death from H5N5 – what you need to know,,,bird flu;disease;physical health;vaccine,https://indianexpress.com/article/lifestyle/health/first-human-bird-flu-death-from-h5n5-what-you-need-to-know-10394030/
45,2025,Indian Express - Lifestyle,45,"As cancer survivor Sonali Bendre vouches for ‘autophagy for healing,’ experts say it ‘definitely exists’ but its role is ‘complicated’: ‘Not a cure switch we can turn on’",,,,https://indianexpress.com/article/lifestyle/health/sonali-bendre-autophagy-for-healing-cancer-patients-doctors-say-not-cure-10392552/
46,2025,Indian Express - Lifestyle,46,"‘South Indians, listen’: Doctor explains why diabetes risk is higher in the South, and the small diet fixes that can help",,,A post shared by Dr Swathi R Bhat (@doc_next_dooor),https://indianexpress.com/article/lifestyle/health/south-indians-listen-doctor-explains-why-diabetes-risk-is-higher-in-the-south-and-the-small-diet-fixes-that-can-help-10385010/
47,2025,Indian Express - Lifestyle,47,Tripti Dimri’s cheat meal includes these two Chinese fast food items. Can you guess?,,,A post shared by The Ranveer Show (@theranveershowpodcast),https://indianexpress.com/article/lifestyle/health/tripti-dimris-cheat-meal-includes-these-two-chinese-fast-food-items-can-you-guess-10374318/
48,2025,Indian Express - Lifestyle,48,What happens to the body when you have bread-omelette combo daily for breakfast?,,,bread;breakfast,https://indianexpress.com/article/lifestyle/health/what-happens-to-the-body-when-you-have-bread-omelette-combo-daily-for-breakfast-10375025/
49,2025,Indian Express - Lifestyle,49,‘Why can’t I differentiate between the end of one step and the start of other when going down a staircase?’,,,eyes,https://indianexpress.com/article/lifestyle/health/why-cant-i-differentiate-between-the-end-of-one-step-and-the-start-of-other-when-going-down-a-staircase-10390038/
50,2025,Indian Express - Lifestyle,50,Here’s why dermatologists urge you to stay away from hair growth gummies,,,hair care;hair tips,https://indianexpress.com/article/lifestyle/heres-why-dermatologists-urge-you-to-stay-away-from-hair-growth-gummies-10351714/
51,2025,Indian Express - Lifestyle,51,"‘Love my parathas, I’m a proper Punjabi kudi’: Kareena Kapoor on embracing her body before the pressure to look glamorous took over",,,A post shared by Pinkvilla (@pinkvilla),https://indianexpress.com/article/lifestyle/kareena-kapoor-khan-embracing-body-pressure-self-acceptance-10357093/
52,2025,Indian Express - Lifestyle,52,9 of the deadliest insects in the world,,,animals;insects,https://indianexpress.com/article/lifestyle/pets-animals/9-of-the-deadliest-insects-in-the-world-10134472/
53,2025,Indian Express - Lifestyle,53,Six rare purple birds found in India,,,birds,https://indianexpress.com/article/lifestyle/pets-animals/six-rare-purple-birds-found-in-india-10380555/
54,2025,Indian Express - Lifestyle,54,Breast Health: A conversation we need to have,,,,https://indianexpress.com/article/lifestyle/breast-health-a-conversation-we-need-to-have-10392836/
55,2025,Indian Express - Lifestyle,55,Inside the world’s tallest hotel — Ciel Dubai Marina — now open in Dubai,,,Dubai;hotel,https://indianexpress.com/article/lifestyle/destination-of-the-week/inside-the-worlds-tallest-hotel-ciel-dubai-marina-now-open-in-dubai-10373863/
56,2025,Indian Express - Lifestyle,56,White water rafting in Western Ghats to skiing in Auli: 5 places in India perfect for winter sports,,,Delhi winters;Jammu and Kashmir,https://indianexpress.com/article/lifestyle/destination-of-the-week/places-in-india-perfect-for-winter-adventure-10383125/
57,2025,Indian Express - Lifestyle,57,Delhi High Court recognises Hermès and its iconic Birkin bag’s 3D shape as ‘well-known trademarks’; but what does it actually mean?,,,bag;Hermes,https://indianexpress.com/article/lifestyle/fashion/delhi-high-court-hermes-birkin-bags-3d-shape-well-known-trademarks-10390765/
58,2025,Indian Express - Lifestyle,58,Sima Taparia reasons why marriage is necessary: ‘Companionship is very important after 40s and 50s’,,,Feelings;Indian marriage,https://indianexpress.com/article/lifestyle/feelings/indian-matchmaking-star-sima-taparia-tells-ranveer-allahabadia-marriage-10377828/
59,2025,Indian Express - Lifestyle,59,‘Sab soch rahe the I am carrying a coffin’: Sushma Seth recalls taking tanpura to America; psychologist on awkwardness people feel while carrying noticeable luggage,,,A post shared by Soul Safar aur Ehsas (@soulsafaraurehsas),https://indianexpress.com/article/lifestyle/feelings/sab-soch-rahe-the-i-am-carrying-a-coffin-sushma-seth-recalls-taking-tanpura-to-america-psychologist-on-awkwardness-people-feel-while-carrying-noticeable-luggage-10373151/
60,2025,Indian Express - Lifestyle,60,Fitness coach says this one mistake in-between sets is stopping you from getting maximum results in the gym,,,Fitness;physical fitness,https://indianexpress.com/article/lifestyle/fitness/mistake-working-out-fitness-maximum-results-gym-10383112/
61,2025,Indian Express - Lifestyle,61,Gastroenterologist lists 5 signs your body needs more nutrition: ‘Clicking sounds at the joints could…’,,,blood clots;health risk;iron deficiency;vitamin C;Vitamin D deficiency,https://indianexpress.com/article/lifestyle/food-wine/gastroenterologist-5-signs-body-more-nutrition-benefits-expert-10361352/
62,2025,Indian Express - Lifestyle,62,Kareena Kapoor recalls how aunt Neetu tried to make her eat healthy during pregnancy: ‘Kitna khaa rahi hai’; what mothers-to-be must keep in mind,,,eating habits;Kareena Kapoor Khan;Neetu Kapoor;pregnancy,https://indianexpress.com/article/lifestyle/food-wine/kareena-kapoor-neetu-kapoor-eat-healthy-control-pregnancy-nutrition-bake-dish-expert-10384674/
63,2025,Indian Express - Lifestyle,63,"When Priyanka Chopra proved she is still a desi girl at heart, revealed a ‘middle-class habit’ she can’t get rid of",,,Gut Health;pickle;pickles;Priyanka Chopra,https://indianexpress.com/article/lifestyle/food-wine/priyanka-chopra-reveals-middle-class-habit-achaar-10373864/
64,2025,Indian Express - Lifestyle,64,"A Syrian connection, made in Mughal, Nawabi kitchens and homes: Shami kebab is a treat for the senses",,,A post shared by Dadi Cooks (@dadi_cooks.ae),https://indianexpress.com/article/lifestyle/food-wine/syrian-connection-made-in-mughal-nawabi-kitchens-shami-kebab-treat-for-senses-10386877/
65,2025,Indian Express - Lifestyle,65,"This is what happens when you have ghee mixed with warm water, turmeric, and pepper powder for 30 days",,,drinking water;Ghee;turmeric,https://indianexpress.com/article/lifestyle/food-wine/what-happens-ghee-water-turmeric-pepper-powder-30-days-expert-10379962/
66,2025,Indian Express - Lifestyle,66,"Farah Khan reveals it took her 7 years to lose weight after delivering triplets, underwent ‘tummy tuck surgery’: ‘It was horrible’",,,childbirth;farah khan;IVF;soha ali khan;surgery;weight loss,https://indianexpress.com/article/lifestyle/health/farah-khan-reveals-postpartum-weight-loss-tummy-tuck-surgery-expert-10382781/
67,2025,Indian Express - Lifestyle,67,Strengthen your lungs with these pollution-fighting fruits and vegetables,,,air pollution;balanced diet;diet;fibre rich diet;indoor air pollution,https://indianexpress.com/article/lifestyle/health/lungs-this-winter-pollution-fighting-fruits-and-vegetables-10368624/
68,2025,Indian Express - Lifestyle,68,‘I was like a vegetable; didn’t know when I was going to walk’: Rakul Preet Singh recalls ordeal while shooting De De Pyaar De 2 with severe back injury,,,back;back pain;Rakul Preet;Rakul Preet Singh,https://indianexpress.com/article/lifestyle/health/rakul-preet-recalls-back-injury-while-shooting-de-de-pyaar-de-2-10378282/
69,2025,Indian Express - Lifestyle,69,Sharvari shares 4 wellness habits she swears by: ‘Actually helped me feel steady through the chaos’,,,Wellness,https://indianexpress.com/article/lifestyle/health/sharvari-swears-by-these-4-wellness-habits-10381823/
70,2025,Indian Express - Lifestyle,70,Doctor diagnoses cause of patient’s chronic pain to be a 10-year-old tick bite: ‘More antibiotics don’t help’,,,"A post shared by Kunal Sood, MD (@doctorsoood)",https://indianexpress.com/article/lifestyle/health/tick-bite-joint-pain-lyme-disease-10-years-ago-antibiotics-expert-10387615/
71,2025,Indian Express - Lifestyle,71,Why you should avoid keeping air recirculation switched on for long when driving,,,car,https://indianexpress.com/article/lifestyle/health/what-happens-when-you-keep-air-recirculation-switched-on-for-long-in-car-10387835/
72,2025,Indian Express - Lifestyle,72,Let’s Make Breast Health a Living Room Conversation,,,,https://indianexpress.com/article/lifestyle/lets-make-breast-health-a-living-room-conversation-10392915/
73,2025,Indian Express - Lifestyle,73,"Dr Madhu Chopra is not a fan of applying sunscreen indoors, encourages all to embrace ‘gentle rays of the early morning and late evening’",,,Madhu Chopra;skincare;sunscreen,https://indianexpress.com/article/lifestyle/madhu-chopra-applying-sunscreen-indoors-10384602/
74,2025,Indian Express - Lifestyle,74,Could raccoons be America’s next favourite pet?,,,America;pets,https://indianexpress.com/article/lifestyle/pets-animals/could-raccoons-be-americas-next-favourite-pet-10381767/
75,2025,Indian Express - Lifestyle,75,"Tortoise Gramma, who lived for 141 years, dies; here’s the secret behind her exceptional lifespan",,,A post shared by BARRIO (@torontolatinos),https://indianexpress.com/article/lifestyle/pets-animals/tortoise-gramma-who-lived-for-141-years-dies-heres-the-secret-behind-her-exceptional-lifespan-10389004/
76,2025,Indian Express - Lifestyle,76,"‘You got this, kid’: Sushmita Sen reveals the self-talk that keeps her grounded as she turns 50; how balanced inner dialogue supports emotional resilience",,,Miss Universe Sushmita Sen;Motivation;positivity;Sushmita Sen,https://indianexpress.com/article/lifestyle/sushmita-sen-self-talk-grounded-50-inner-dialogue-resilience-10385211/
77,2025,Indian Express - Lifestyle,77,‘This was the desk John Kennedy had’: Here’s a peek into the Oval Office at the White House,,,The White House,https://indianexpress.com/article/lifestyle/this-was-the-desk-john-kennedy-had-heres-a-peek-into-the-oval-office-at-the-white-house-10090674/
78,2025,Indian Express - Lifestyle,78,"When Kajol expressed her thoughts on infidelity, setting ‘priorities right’ in marriage with Ajay Devgn: ‘Taali dono haathon se bajti hai’; expert lists signs to watch out for",,,Ajay Devgn;Indian marriage;Kajol,https://indianexpress.com/article/lifestyle/when-kajol-infidelity-priorities-marriage-ajay-devgn-relationships-expert-10379987/
79,2025,Indian Express - Lifestyle,79,"All about Dras, the hamlet in Ladakh that freezes like the North Pole in winters",,,Ladakh,https://indianexpress.com/article/lifestyle/destination-of-the-week/all-about-dras-the-hamlet-in-ladakh-that-freezes-like-the-north-pole-in-winters-10374640/
80,2025,Indian Express - Lifestyle,80,"Nita Ambani spotlights Kashmiri craftsmanship at the inauguration of Shiv Mandir in Gir, styles it with rare Golconda diamonds",,,nita ambani;Tarun Tahiliani,https://indianexpress.com/article/lifestyle/fashion/nita-ambani-kashmir-jamevaar-kashida-work-inauguration-shiv-mandir-in-gir-10377827/
81,2025,Indian Express - Lifestyle,81,‘Aap jo bhi karein…’: Tamannaah Bhatia on how shame and guilt are used as tools of control; ways to recognise the signs,,,guilty;Shame;Tamannaah Bhatia,https://indianexpress.com/article/lifestyle/feelings/tamannaah-bhatia-shame-guilt-used-tools-control-recognise-signs-10225750/
82,2025,Indian Express - Lifestyle,82,Why the 12-3-30 workout is more than just a weight-loss trend,,,Anxiety;Fitness;mental health;physical fitness;stress;workout;workouts,https://indianexpress.com/article/lifestyle/fitness/12-3-30-workout-weight-loss-mental-health-endurance-experts-10093681/
83,2025,Indian Express - Lifestyle,83,Samantha Ruth Prabhu shows off her strong back built with ‘intense intense’ effort: ‘Genuinely thought it just wasn’t in my genes’,,,A post shared by Samantha (@samantharuthprabhuoffl),https://indianexpress.com/article/lifestyle/fitness/samantha-ruth-prabhu-fitness-sculpted-back-intense-genes-expert-10379803/
84,2025,Indian Express - Lifestyle,84,Aadar Jain calls ‘Neetu maami’ the healthiest Kapoor: ‘Even at Christmas brunch…’,,,Aadar Jain;Christmas day;diet;Eat healthy;healthy;kapoors;Neetu Kapoor,https://indianexpress.com/article/lifestyle/food-wine/aadar-jain-neetu-maami-healthiest-kapoor-christmas-brunch-healthy-sustinable-habits-expert-10382717/
85,2025,Indian Express - Lifestyle,85,What are those black streaks and marks on your onions?,,,Antioxidants;health risk;onion;onions,https://indianexpress.com/article/lifestyle/food-wine/black-streaks-spots-onions-harmful-risks-experts-10174950/
86,2025,Indian Express - Lifestyle,86,Here’s how many eggs you can have in a day if you are overweight and have high cholesterol,,,bad cholesterol;cholesterol;diet;egg;eggs;health risk;High cholesterol;inflammation;weight loss,https://indianexpress.com/article/lifestyle/food-wine/eggs-day-overweight-struggling-high-cholesterol-experts-10336174/
87,2025,Indian Express - Lifestyle,87,"When should you have your coffee — between 6.30-8 am or 9-11 am — for better focus, staying alert?",,,Coffee;cup of coffee;health benefits,https://indianexpress.com/article/lifestyle/food-wine/when-to-have-coffee-6-30-8-am-or-9-11-am-better-focus-mind-benefits-alertness-expert-10376439/
88,2025,Indian Express - Lifestyle,88,Why Surbhi Jyoti’s rant about not being offered evening tea resonates with so many of us: ‘I realised it was 7 pm’,,,Chai and Why;Comfort food;Know Your Body;Surbhi Jyoti,https://indianexpress.com/article/lifestyle/food-wine/why-surbhi-jyoti-rant-7-pm-evening-tea-chai-addiction-expert-10021314/
89,2025,Indian Express - Lifestyle,89,‘He couldn’t walk or remember things’: 25-year-old suffers brain damage after bariatric surgery; how thiamine deficiency can strike within days,,,bariatric surgery;brain;brain function;Vitamin;Vitamins;weight loss;weight loss surgery,https://indianexpress.com/article/lifestyle/health/25-year-old-brain-damage-bariatric-surgery-thiamine-deficiency-10363098/
